X,Y,field_1,field_2,field_3,field_4,field_5,field_6,field_7,field_8,field_9
479764.369850742,4426852.04781182,-105.23703389,39.99160221,144486,39.99160221,-105.23703389,1379135700,2013-09-14 01:15:00,Carbon,"#clouds #sky #boulderflood @ Boulder, Colorado http://t.co/XaXtcWRDpk"
480193.739302562,4426230.01294547,-105.23198547,39.98600801,144492,39.98600801,-105.23198547,1379135880,2013-09-14 01:18:00,Carbon,Stay safe tonight boulder #boulderflood @ US-36 at Table Mesa http://t.co/P6TnhYgQ4L
477827.116730814,4428957.66065707,-105.25979795,40.01052454,144516,40.01052454,-105.25979795,1379136360,2013-09-14 01:26:00,Carbon,Boulder River.....I mean creek #boulderflood #boulder #cuboulder @ University Village at Boulder Creek��_ http://t.co/H0Cxex1YqS
475962.976647724,4429427.6422542,-105.2816571,40.0147079,144523,40.0147079000001,-105.2816571,1379136600,2013-09-14 01:30:00,Carbon,Video: #boulderflood (at Boulder Public Library) http://t.co/gUusx9XTco
475822.971505058,4429479.97366353,-105.28329956,40.01517539,144524,40.01517539,-105.28329956,1379136660,2013-09-14 01:31:00,Carbon,A normal Colorado sky hangs over Boulder tonight.  Forecasters say expect more rain. #boulderflood��_ http://t.co/3smTIeVzcr
474365.548992925,4432591.56369434,-105.3005,40.04316667,144529,40.04316667,-105.3005,1379136840,2013-09-14 01:34:00,Carbon,Not good.  #boulderflood @ Linden Ave http://t.co/VT5lTtAkZB
475356.329616276,4430769.14899744,-105.28881644,40.02677692,144535,40.02677692,-105.28881644,1379137020,2013-09-14 01:37:00,Carbon,Not sure if helicopter sounds are real or from tv speakers. #callintheblades #boulderflood
484536.612154247,4424800.64277518,-105.18108483,39.97322033,144536,39.97322033,-105.18108483,1379137020,2013-09-14 01:37:00,Carbon,Sun is gonna shine again. #boulderflood @SteveMartinToGo @ediebrickell http://t.co/NKE9uMbPmS
477466.645252731,4432070.04311095,-105.26412964,40.03855653,144541,40.03855653,-105.26412964,1379137200,2013-09-14 01:40:00,Carbon,Blackhawks over Boulder. #boulderflood #rescue @ Parkside Park http://t.co/cIwlJbXYwU
475027.904494103,4432433.23111529,-105.29272953,40.04176003,144544,40.04176003,-105.29272953,1379137320,2013-09-14 01:42:00,Carbon,"So appreciate govt crews, rescue volunteers for all their work #boulderflood http://t.co/VtMS9ZMdai"
476756.936287408,4428921.34055665,-105.27233574,40.01016852,144551,40.01016852,-105.27233574,1379138100,2013-09-14 01:55:00,Carbon,"Weew my photo ""@CUBoulder: A great photo and reminder via @mashable. http://t.co/cTkYyDAABK #BoulderFlood http://t.co/Z67b5B4gmW"""
480583.472583527,4429017.50187052,-105.22750399,40.01113159,144552,40.01113159,-105.22750399,1379138160,2013-09-14 01:56:00,Carbon,@TellurideBlues I was supposed to be in Tride photographing but #boulderflood had other plans for me. Thx for live stream!
479526.689563774,4431037.92366271,-105.23995,40.02931,144556,40.02931,-105.23995,1379138280,2013-09-14 01:58:00,Carbon,"So many helicopters going over my apartment right now, headed to Lyons and Jamestown #welcomesound #boulderflood"
476600.532458081,4433451.62558646,-105.27433175,40.05098049,144557,40.05098049,-105.27433175,1379138280,2013-09-14 01:58:00,Carbon,Schoolyard in north Boulder filled w debris from the floods. #seriouscleanup #boulderflood @ Crest��_ http://t.co/Rxm9eWxVgc
475358.13287496,4434753.87239702,-105.28894683,40.06267781,144558,40.06267781,-105.28894683,1379138460,2013-09-14 02:01:00,Carbon,Mudslides subsided. Water barely running down the hill. Roads still full. #boulderflood @ Four Mile��_ http://t.co/JJt0FTY4wD
474884.972634576,4426039.74202992,-105.2941576,39.9841525990001,144566,39.9841525990001,-105.2941576,1379139000,2013-09-14 02:10:00,Carbon,Beautiful momentary break from the rain over the Flatirons.#boulderflood #coflood #boulder http://t.co/LMdTL5JdEL
476619.169234658,4429416.040057,-105.27396774,40.0146218,144572,40.0146218,-105.27396774,1379139300,2013-09-14 02:15:00,Carbon,Up checking out the #BoulderFlood. http://t.co/t6zEjvwNrP
479240.466757591,4428477.214536,-105.24322262,40.0062318,144578,40.0062318,-105.24322262,1379139780,2013-09-14 02:23:00,Carbon,Feeling so helpless seeing all the stranded animals out there. So sad. #boulderflood #helpless #getthemout #100yearflood
478710.069042142,4425047.49400758,-105.24932443,39.97531773,144583,39.97531773,-105.24932443,1379140080,2013-09-14 02:28:00,Carbon,"It takes a village! Thank you @ericspouts &amp; @TongueChewer for your help today. #BoulderFlood http://t.co/XAPKZyOLUM"
485893.458060829,4423509.92357746,-105.16516749,39.96161492,144592,39.96161492,-105.16516749,1379140860,2013-09-14 02:41:00,Carbon,���@CUBoulderPolice: Latest #Boulder road openings/closures map. #BoulderFlood http://t.co/IKo3rbCNnA��� @rachel_varga
478166.735210003,4430435.87730574,-105.25586844,40.02385166,144614,40.02385166,-105.25586844,1379141400,2013-09-14 02:50:00,Carbon,What a difference 24 hours can make. #BoulderFlood #Dry #Boulder @ Whole Foods Market http://t.co/9VQvTAXInQ
476231.259376412,4428586.88673409,-105.27848271,40.00714056,144677,40.00714056,-105.27848271,1379144460,2013-09-14 03:41:00,Carbon,That awesome moment when your neighbors start blasting @deadmau5 #instantragemode ????????? #boulderflood
475789.404191246,4430704.72046047,-105.28373859,40.02620898,144683,40.02620898,-105.28373859,1379144640,2013-09-14 03:44:00,Carbon,Still hearing helicopters overhead. #boulderflood
479526.689563774,4431037.92366271,-105.23995,40.02931,144695,40.02931,-105.23995,1379145120,2013-09-14 03:52:00,Carbon,Thanks to all my neighbors who helped get the water and carpet out of my basement! #boulderflood
478269.598973103,4431255.76571228,-105.25469044,40.03124124,144704,40.03124124,-105.25469044,1379145360,2013-09-14 03:56:00,Carbon,The #boulderflood was already pretty real. Then you hear from dear friends just up the road who lost everything. Beyond gutted.
476065.192634374,4429415.33717493,-105.28045893,40.01459994,144744,40.01459994,-105.28045893,1379147340,2013-09-14 04:29:00,Carbon,"#Bouldercreek during the #boulderflood, still cranking 4000 cfs!!! @ Boulder Creek http://t.co/a4hOXuJR0U"
476654.742581603,4429355.45024744,-105.27354873,40.01407689,144766,40.01407689,-105.27354873,1379148900,2013-09-14 04:55:00,Carbon,Flooded boulder high #boulder #high #colorado #flood #coflood #water #mud #school #coloradolife��_ http://t.co/OtDcglzmL9
475830.540394652,4427783.63647495,-105.28314772,39.99989215,144791,39.99989215,-105.28314772,1379149980,2013-09-14 05:13:00,Carbon,"A striking sunset over Boulder and the Colorado Rockies. The flood waters have reseeded.
#boulderflood #boulder http://t.co/CqhrBVLWCu"
488734.875106494,4425297.4668255,-105.1319296,39.977763,144797,39.9777630000001,-105.1319296,1379150220,2013-09-14 05:17:00,Carbon,Better picture of County Road in Louisville #boulderflood http://t.co/lxgCUNWgHR
479526.689563774,4431037.92366271,-105.23995,40.02931,144800,40.02931,-105.23995,1379150520,2013-09-14 05:22:00,Carbon,Peaceful and quiet night. Thinking of those less fortunate. #boulderflood
479160.223923661,4426691.84424508,-105.24410547,39.99014413,144808,39.99014413,-105.24410547,1379150580,2013-09-14 05:23:00,Carbon,Rescue crews help Lefthand Canyon residents evacuate http://t.co/GOzZIDM8hP via @sarahkuta #boulderflood
481704.635604178,4431323.14483954,-105.2144324,40.0319297990001,144846,40.0319297990001,-105.2144324,1379153580,2013-09-14 06:13:00,Carbon,"Oh yeah, well you should see my basement. #shitthisprairiedogsaid #boulderflood @ Valmont Dog Park http://t.co/fxZ9CaYZRq"
476065.192634374,4429415.33717493,-105.28045893,40.01459994,144872,40.01459994,-105.28045893,1379155860,2013-09-14 06:51:00,Carbon,"Boulder ""Creek"" and the flood marker. I wonder how high it actually got yesterday. #boulderflood��_ http://t.co/5KSrocYAzf"
488734.875106494,4425297.4668255,-105.1319296,39.977763,145126,39.9777630000001,-105.1319296,1379177340,2013-09-14 12:49:00,Carbon,"To our Boulder, Longmont, Louisville, Lafayette friends: if you need help, supplies,  &amp;/or lodging, call or email me. #boulderflood"
478280.590593121,4431258.32484449,-105.2545617,40.03126458,145149,40.03126458,-105.2545617,1379179500,2013-09-14 13:25:00,Carbon,Any suggestions on a viable route from #COSpgs to #Boulder tomorrow for our friends? #boulderflood
474884.972634576,4426039.74202992,-105.2941576,39.9841525990001,145189,39.9841525990001,-105.2941576,1379182800,2013-09-14 14:20:00,Carbon,A view of the Flatirons following the #boulderflood http://t.co/VH07TSo2Qc
478993.154113323,4429341.01951933,-105.24614811,40.01400831,145204,40.01400831,-105.24614811,1379183400,2013-09-14 14:30:00,Carbon,#Flooding just behind foothills parkway. #Boulder #Colorado @ Bank of the West http://t.co/r3myYDqo8u
475785.231203446,4432013.24522034,-105.28383636,40.0379982,145249,40.0379982,-105.28383636,1379185620,2013-09-14 15:07:00,Carbon,#boulderflood #kinddesign #rebirth @ KIND DESIGN HQ http://t.co/YJXbqqi1zB
480696.062464194,4428269.16542762,-105.22616253,40.00439187,145256,40.00439187,-105.22616253,1379185800,2013-09-14 15:10:00,Carbon,A little post #boulderflood saturated fat indulgence... Feels so good... Tastes so good... @ Home http://t.co/072HyeZEIO
473681.058257745,4431208.78711057,-105.3084677,40.0306872990001,145287,40.0306872990001,-105.3084677,1379187180,2013-09-14 15:33:00,Carbon,"@jennfields Yes! Lots of bicyclists riding up Sunshine Canyon yesterday, which is down to 1 lane in spots. #boulderflood"
478721.301317864,4431616.6908451,-105.24940817,40.03450457,145288,40.03450457,-105.24940817,1379187180,2013-09-14 15:33:00,Carbon,@Athleta Boulder will be CLOSED AGAIN TODAY!  Depending on conditions tomorrow we hope to be open.  Stay safe.  #boulderflood
476939.609771441,4429413.54767488,-105.27021289,40.01460816,145315,40.01460816,-105.27021289,1379188140,2013-09-14 15:49:00,Carbon,#sittingonaparkbench #boulderflood @ City of Boulder http://t.co/iJp90UUjqe
479526.689563774,4431037.92366271,-105.23995,40.02931,145330,40.02931,-105.23995,1379188500,2013-09-14 15:55:00,Carbon,Is there movement toward a donation center for #BoulderFlood akin to the Fourmile Fire drop?
479526.689563774,4431037.92366271,-105.23995,40.02931,145336,40.02931,-105.23995,1379188680,2013-09-14 15:58:00,Carbon,thanks to @9news for all the wonderful coverage of #boulderflood -- thorough yet sensitive. your reporters and anchors rock.
476160.892696459,4434296.2912461,-105.27951705,40.05857828,145344,40.05857828,-105.27951705,1379189280,2013-09-14 16:08:00,Carbon,Holiday neighborhood inaccessible from broadway going north from downtown #boulderflood
479526.689563774,4431037.92366271,-105.23995,40.02931,145359,40.02931,-105.23995,1379190300,2013-09-14 16:25:00,Carbon,Asked bartender last night what the flood special was. He flat out denied us. #BoulderFlood
478608.72486306,4430226.8864435,-105.25068183,40.02198004,145413,40.02198004,-105.25068183,1379192820,2013-09-14 17:07:00,Carbon,"Satiating hunger for news, coffee and connectivity w/ brief visit to ""town.""  Friends, family far away know more than we do. #boulderflood"
475824.955997797,4427815.84732366,-105.28321434,40.0001822,145414,40.0001822,-105.28321434,1379192820,2013-09-14 17:07:00,Carbon,The sun is finally shinning over the Flatirons in Boulder. #boulderflood #boulder http://t.co/8g9Etqm1IB
475803.81970678,4427839.41364899,-105.28346283,40.00039392,145418,40.00039392,-105.28346283,1379193000,2013-09-14 17:10:00,Carbon,The sun is finally shining over the Flatirons in Boulder. #boulderflood #boulder #coloradoflood http://t.co/b7b7QKZJwp
475810.851305214,4427832.58195685,-105.2833802,40.00033257,145424,40.00033257,-105.2833802,1379193240,2013-09-14 17:14:00,Carbon,The Mesa Trail in Chautauqua has been completely wiped out by raging flood waters. #boulderflood #boulder #colorado http://t.co/b812kdGCL3
475810.230149405,4427832.66606544,-105.28338748,40.00033331,145432,40.00033331,-105.28338748,1379193360,2013-09-14 17:16:00,Carbon,Boulder from above. The calm after the storm. #boulderflood #coloradoflood #boulder http://t.co/Xo6d3Zie75
473681.058257745,4431208.78711057,-105.3084677,40.0306872990001,145433,40.0306872990001,-105.3084677,1379193420,2013-09-14 17:17:00,Carbon,Sunshine Canyon is the only access route to Nederland and is open to emergency vehicles only. #boulderflood via @BoulderOEM
479226.023836771,4430568.55181028,-105.24345878,40.02507376,145459,40.02507376,-105.24345878,1379194140,2013-09-14 17:29:00,Carbon,"Not the 1st time, either (1977) BEFORE &amp; AFTER: Big Thompson Canyon entr. (Photographers not known) #boulderflood http://t.co/fvBmKl3LBv���"
473681.058257745,4431208.78711057,-105.3084677,40.0306872990001,145468,40.0306872990001,-105.3084677,1379194680,2013-09-14 17:38:00,Carbon,Sunshine Canyon: Xcel now says power should be restored by 11pm tonight (Sat) #boulderflood #COflood
473681.058257745,4431208.78711057,-105.3084677,40.0306872990001,145484,40.0306872990001,-105.3084677,1379195460,2013-09-14 17:51:00,Carbon,POWER JUST CAME ON IN SUNSHINE CANYON! Thank you Xcel! #boulderflood #COflood 1150am
473681.058257745,4431208.78711057,-105.3084677,40.0306872990001,145489,40.0306872990001,-105.3084677,1379195760,2013-09-14 17:56:00,Carbon,RT @DougInBoulder: POWER JUST CAME ON IN SUNSHINE CANYON! Thank you Xcel! #boulderflood
473681.058257745,4431208.78711057,-105.3084677,40.0306872990001,145495,40.0306872990001,-105.3084677,1379195880,2013-09-14 17:58:00,Carbon,"Welcome back, @andrewhyde RT @DougInBoulder: POWER JUST CAME ON IN SUNSHINE CANYON! Thank you Xcel! #boulderflood"
474986.07486824,4427935.49977672,-105.29304645,40.0012357995001,145523,40.0012357995001,-105.29304645,1379197020,2013-09-14 18:17:00,Carbon,Driveway washed away from Gregory Creek. #boulderflood http://t.co/xOfKesQk6H
479526.689563774,4431037.92366271,-105.23995,40.02931,145531,40.02931,-105.23995,1379197200,2013-09-14 18:20:00,Carbon,Running and jumping in the flood waters down 7th street http://t.co/7mg4vAociD on @500px #boulderflood #coflood #cowx #boulder
478382.181070772,4423977.54358511,-105.2531287,39.96566941,145533,39.96566941,-105.2531287,1379197200,2013-09-14 18:20:00,Carbon,The rain is over in Boulder...maybe. #boulderflood @ Shanahan Ridge http://t.co/CAcRFSV4mU
475051.673893884,4429606.20547141,-105.29234215,40.01629025,145552,40.01629025,-105.29234215,1379197920,2013-09-14 18:32:00,Carbon,Tennis Courts #boulderflood @ Knollwood Tennis Courts http://t.co/5WsyiYKdpo
474861.444659785,4429229.51809601,-105.29455662,40.01289078,145572,40.01289078,-105.29455662,1379198640,2013-09-14 18:44:00,Carbon,Park.  Gone. #boulderflood @ Eben G. Fine Park http://t.co/iKCXlfl6fo
475609.413117411,4428797.71176786,-105.28577631,40.00902229,145601,40.00902229,-105.28577631,1379200020,2013-09-14 19:07:00,Carbon,7th St at Pleasant definitely still closed #boulderflood http://t.co/tIabf0EdYb
479526.689563774,4431037.92366271,-105.23995,40.02931,145609,40.02931,-105.23995,1379200260,2013-09-14 19:11:00,Carbon,Good to see the National Guard presence here! http://t.co/u8t2kyUAax #boulderflood #coloradoflood #coflood #cowx
479526.689563774,4431037.92366271,-105.23995,40.02931,145613,40.02931,-105.23995,1379200500,2013-09-14 19:15:00,Carbon,"Email from CU to parents: ""One of the biggest challenges we face right now is a degree of boredom among our students."" #BoulderFlood"
479526.689563774,4431037.92366271,-105.23995,40.02931,145618,40.02931,-105.23995,1379200800,2013-09-14 19:20:00,Carbon,This was heading towards us last night���Glad the waters set it down! http://t.co/xlhov38oaw #boulderflood #coflood #coloradoflood
480333.375643479,4431944.49311769,-105.2305231,40.03749709,145630,40.03749709,-105.2305231,1379201220,2013-09-14 19:27:00,Carbon,#boulderflood #coflood http://t.co/KqlOii77sy
488734.875106494,4425297.4668255,-105.1319296,39.977763,145642,39.9777630000001,-105.1319296,1379201820,2013-09-14 19:37:00,Carbon,Feeling unsure about going to my weekly volunteer gig tonight in Louisville due to #boulderflood.  Thoughts?
478167.857425999,4427820.81083035,-105.25576733,40.00029074,145652,40.00029074,-105.25576733,1379202180,2013-09-14 19:43:00,Carbon,@mitchellbyars: #Boulder OEM says community dumpsters will soon be provided for county #BoulderFlood
478525.503949635,4424129.01226197,-105.25145551,39.96703776,145710,39.96703776,-105.25145551,1379204220,2013-09-14 20:17:00,Carbon,Can anyone confirm if power is on in downtown boulder? Just lost at my house in S Boulder. #boulderflood
478940.823203528,4427796.36172898,-105.24671119,40.00009009,145730,40.00009009,-105.24671119,1379204700,2013-09-14 20:25:00,Carbon,BREAKING: #Boulder lifts evacuation order for mouth of canyon #BoulderFlood
